CustomerID,Recency,Frequency,Monetary,KMeans_Cluster,Segment
15899,369,1,43.5,2,At-Risk Spenders
15900,24,1,337.28,4,Lost Customers
15901,17,3,272.76,1,Potential Loyalists
15903,10,7,2050.44,3,Loyal Customers
15904,8,1,128.23,4,Lost Customers
15906,20,7,1247.79,3,Loyal Customers
15907,4,3,757.32,1,Potential Loyalists
15909,174,1,191.94,2,At-Risk Spenders
15910,1,8,1154.23,3,Loyal Customers
15912,178,2,254.67000000000002,2,At-Risk Spenders
15916,16,7,1076.44,3,Loyal Customers
15917,248,1,60.550000000000004,2,At-Risk Spenders
15918,191,2,334.23,2,At-Risk Spenders
15919,20,2,483.74,1,Potential Loyalists
15920,154,4,158.55,1,Potential Loyalists
15921,173,1,151.06,2,At-Risk Spenders
15922,373,1,208.10000000000002,2,At-Risk Spenders
15923,373,1,78.3,2,At-Risk Spenders
15925,194,1,168.9,2,At-Risk Spenders
15930,67,1,393.63,1,Potential Loyalists
15932,4,8,1591.41,3,Loyal Customers
15933,21,3,1035.05,1,Potential Loyalists
15935,239,1,91.04,2,At-Risk Spenders
15937,64,1,145.35,4,Lost Customers
15938,112,5,297.58,1,Potential Loyalists
15939,90,11,834.16,3,Loyal Customers
15942,134,1,255.54,4,Lost Customers
15944,277,1,149.9,2,At-Risk Spenders
15945,365,1,13.6,2,At-Risk Spenders
15947,83,1,349.64,4,Lost Customers
15948,8,2,931.84,1,Potential Loyalists
15949,17,2,349.6,1,Potential Loyalists
15950,32,4,1586.91,3,Loyal Customers
15951,9,2,583.27,1,Potential Loyalists
15952,34,4,670.0400000000001,1,Potential Loyalists
15953,15,8,955.93,3,Loyal Customers
15955,24,14,3714.51,0,Champions
15957,32,1,399.04,1,Potential Loyalists
15958,74,1,87.85,4,Lost Customers
15963,20,2,434.36,1,Potential Loyalists
15965,17,4,752.0,3,Loyal Customers
15967,23,2,352.28,1,Potential Loyalists
15969,3,3,272.7,1,Potential Loyalists
15970,304,1,314.1,2,At-Risk Spenders
15971,53,7,273.05,3,Loyal Customers
15973,367,1,34.4,2,At-Risk Spenders
15974,39,7,2880.81,3,Loyal Customers
15975,84,1,371.01,4,Lost Customers
15976,165,2,375.78000000000003,1,Potential Loyalists
15977,17,2,633.32,1,Potential Loyalists
15978,77,1,942.58,1,Potential Loyalists
15980,89,3,1250.0,1,Potential Loyalists
15981,25,8,2328.48,3,Loyal Customers
15983,22,4,1119.91,3,Loyal Customers
15984,3,9,1815.66,3,Loyal Customers
15985,123,2,569.1800000000001,1,Potential Loyalists
15986,30,1,126.11999999999999,4,Lost Customers
15987,12,5,506.44,3,Loyal Customers
15988,19,1,112.13,4,Lost Customers
15990,44,2,604.01,1,Potential Loyalists
15992,4,1,27.04,4,Lost Customers
15993,9,6,2248.68,3,Loyal Customers
15994,55,1,342.37,4,Lost Customers
15996,88,6,792.23,3,Loyal Customers
15998,37,5,2464.11,3,Loyal Customers
16003,30,5,1628.8700000000001,3,Loyal Customers
16005,12,4,470.06,1,Potential Loyalists
16006,211,1,101.4,2,At-Risk Spenders
16007,48,4,1592.6200000000001,3,Loyal Customers
16008,24,3,428.26,1,Potential Loyalists
16009,22,4,665.1600000000001,3,Loyal Customers
16010,246,3,392.4,2,At-Risk Spenders
16011,8,16,3224.48,0,Champions
16012,35,3,984.87,1,Potential Loyalists
16013,8,7,869.9,3,Loyal Customers
16014,38,3,554.58,1,Potential Loyalists
16015,4,3,566.85,1,Potential Loyalists
16016,3,8,1246.56,3,Loyal Customers
16017,47,1,172.03,4,Lost Customers
16018,39,2,332.46,1,Potential Loyalists
16019,47,9,2397.83,3,Loyal Customers
16020,17,3,707.01,1,Potential Loyalists
16022,260,1,532.28,2,At-Risk Spenders
16023,46,3,548.86,1,Potential Loyalists
16024,12,1,224.39,4,Lost Customers
16025,30,1,423.15999999999997,1,Potential Loyalists
16026,43,1,236.09,4,Lost Customers
16027,137,3,64.75,4,Lost Customers
16029,66,16,1324.35,0,Champions
16030,310,1,312.85,2,At-Risk Spenders
16031,92,2,434.05,1,Potential Loyalists
16033,6,20,6909.12,0,Champions
16034,196,3,407.1,2,At-Risk Spenders
16036,87,2,607.69,1,Potential Loyalists
16037,270,3,675.4200000000001,2,At-Risk Spenders
16038,8,3,431.98,1,Potential Loyalists
16040,65,3,1018.86,1,Potential Loyalists
16042,22,5,1095.27,3,Loyal Customers
16043,38,4,598.74,1,Potential Loyalists
16045,120,4,1133.4,3,Loyal Customers
16048,373,2,256.44,2,At-Risk Spenders
16049,40,3,973.99,1,Potential Loyalists
16050,174,1,77.48,2,At-Risk Spenders
16052,54,1,303.54,4,Lost Customers
16053,33,2,1075.45,1,Potential Loyalists
16054,145,1,608.5600000000001,1,Potential Loyalists
16055,221,1,78.0,2,At-Risk Spenders
16056,45,1,485.85,1,Potential Loyalists
16057,16,7,1955.47,3,Loyal Customers
16059,66,6,1303.51,3,Loyal Customers
16062,10,4,571.52,1,Potential Loyalists
16063,260,1,335.32,2,At-Risk Spenders
16065,365,1,317.84000000000003,2,At-Risk Spenders
16066,17,5,1085.74,3,Loyal Customers
16070,22,2,852.15,1,Potential Loyalists
16071,45,1,299.29,4,Lost Customers
16072,288,1,138.15,2,At-Risk Spenders
16076,3,9,2002.96,3,Loyal Customers
16078,284,1,79.2,2,At-Risk Spenders
16079,17,3,98.34,4,Lost Customers
16080,82,2,217.16,4,Lost Customers
16081,56,5,2321.37,3,Loyal Customers
16083,101,2,606.14,1,Potential Loyalists
16084,299,1,397.58,2,At-Risk Spenders
16085,23,5,852.4,3,Loyal Customers
16086,59,5,794.0600000000001,3,Loyal Customers
16091,155,2,315.06,1,Potential Loyalists
16092,115,3,752.5600000000001,1,Potential Loyalists
16093,107,1,17.0,4,Lost Customers
16094,12,4,847.93,3,Loyal Customers
16096,264,1,124.62,2,At-Risk Spenders
16097,240,1,110.4,2,At-Risk Spenders
16098,88,7,1107.51,3,Loyal Customers
16099,50,3,731.9,1,Potential Loyalists
16101,71,1,1261.7,1,Potential Loyalists
16102,42,3,1562.74,3,Loyal Customers
16103,80,4,644.6,1,Potential Loyalists
16104,62,1,239.41,4,Lost Customers
16105,249,1,165.6,2,At-Risk Spenders
16106,66,1,108.38,4,Lost Customers
16107,29,6,577.9000000000001,3,Loyal Customers
16108,85,1,811.58,1,Potential Loyalists
16109,219,2,208.32,2,At-Risk Spenders
16110,45,3,1232.15,1,Potential Loyalists
16112,143,2,100.7,4,Lost Customers
16113,183,1,110.15,2,At-Risk Spenders
16114,171,1,135.75000000000003,2,At-Risk Spenders
16115,10,8,1512.38,3,Loyal Customers
16116,212,1,446.98,2,At-Risk Spenders
16117,190,1,195.31,2,At-Risk Spenders
16119,8,2,363.96000000000004,1,Potential Loyalists
16120,59,3,588.1,1,Potential Loyalists
16121,57,2,817.51,1,Potential Loyalists
16122,73,4,342.18,1,Potential Loyalists
16123,52,1,254.88,4,Lost Customers
16124,317,1,113.4,2,At-Risk Spenders
16125,367,1,273.45,2,At-Risk Spenders
16126,29,4,4571.2300000000005,3,Loyal Customers
16127,39,1,656.25,1,Potential Loyalists
16128,18,5,1819.27,3,Loyal Customers
16131,52,5,1984.6399999999999,3,Loyal Customers
16133,4,31,5853.43,0,Champions
16134,22,2,586.29,1,Potential Loyalists
16135,263,1,313.7,2,At-Risk Spenders
16136,60,3,535.94,1,Potential Loyalists
16139,19,3,635.41,1,Potential Loyalists
16140,66,2,501.9,1,Potential Loyalists
16141,88,1,430.70000000000005,1,Potential Loyalists
16142,250,1,356.04,2,At-Risk Spenders
16143,3,6,1948.19,3,Loyal Customers
16145,9,11,3235.35,0,Champions
16146,204,2,557.13,2,At-Risk Spenders
16147,134,1,243.08,4,Lost Customers
16149,5,2,251.24,1,Potential Loyalists
16150,43,5,1841.32,3,Loyal Customers
16152,269,1,712.46,2,At-Risk Spenders
16153,50,5,1463.53,3,Loyal Customers
16156,9,9,2681.6400000000003,0,Champions
16157,16,3,369.95000000000005,1,Potential Loyalists
16159,282,1,348.2,2,At-Risk Spenders
16160,65,1,173.09999999999997,4,Lost Customers
16161,2,19,4613.87,0,Champions
16162,252,1,11.9,2,At-Risk Spenders
16163,365,1,50.1,2,At-Risk Spenders
16164,17,3,678.54,1,Potential Loyalists
16168,11,23,1838.22,0,Champions
16169,8,4,1651.8200000000002,3,Loyal Customers
16170,51,6,1598.52,3,Loyal Customers
16171,59,1,73.2,4,Lost Customers
16172,95,5,1091.31,3,Loyal Customers
16173,16,6,1216.6200000000001,3,Loyal Customers
16174,126,2,313.0,1,Potential Loyalists
16175,94,4,885.09,3,Loyal Customers
16177,50,1,179.35,4,Lost Customers
16178,138,1,150.1,4,Lost Customers
16179,61,1,177.58,4,Lost Customers
16180,100,8,1928.33,3,Loyal Customers
16181,73,1,163.94,4,Lost Customers
16182,72,1,72.8,4,Lost Customers
16183,67,1,338.71000000000004,4,Lost Customers
16184,64,6,722.58,3,Loyal Customers
16185,17,2,473.26,1,Potential Loyalists
16186,23,12,3643.08,0,Champions
16187,32,15,5428.56,0,Champions
16188,45,4,910.87,3,Loyal Customers
16189,16,2,125.57999999999998,4,Lost Customers
16190,40,1,94.99000000000001,4,Lost Customers
16191,3,11,2661.2200000000003,0,Champions
16193,237,1,280.63,2,At-Risk Spenders
16198,75,1,286.281,4,Lost Customers
16200,4,2,854.4200000000001,1,Potential Loyalists
16201,3,4,1739.92,3,Loyal Customers
16202,361,1,247.52,2,At-Risk Spenders
16203,59,4,592.9,1,Potential Loyalists
16204,23,1,384.18,1,Potential Loyalists
16205,31,4,609.93,1,Potential Loyalists
16206,55,4,502.71000000000004,1,Potential Loyalists
16207,25,1,310.38,4,Lost Customers
16208,45,2,534.06,1,Potential Loyalists
16209,89,4,744.28,1,Potential Loyalists
16210,2,14,1664.8,0,Champions
16211,89,1,329.22,4,Lost Customers
16212,19,2,552.09,1,Potential Loyalists
16213,79,1,82.5,4,Lost Customers
16214,171,3,653.45,1,Potential Loyalists
16215,81,1,186.9,4,Lost Customers
16216,267,1,605.88,2,At-Risk Spenders
16217,235,2,288.45000000000005,2,At-Risk Spenders
16218,30,5,1186.38,3,Loyal Customers
16221,37,3,668.08,1,Potential Loyalists
16222,318,1,620.7,2,At-Risk Spenders
16224,57,4,1072.85,3,Loyal Customers
16225,45,5,1077.8700000000001,3,Loyal Customers
16226,203,3,181.20000000000002,2,At-Risk Spenders
16227,225,1,314.22,2,At-Risk Spenders
16229,87,2,836.6,1,Potential Loyalists
16230,190,2,516.53,2,At-Risk Spenders
16232,44,4,795.88,3,Loyal Customers
16233,71,2,373.38,1,Potential Loyalists
16235,41,4,595.71,1,Potential Loyalists
16236,78,1,416.3,1,Potential Loyalists
16239,57,2,363.2,1,Potential Loyalists
16240,24,2,2055.47,1,Potential Loyalists
16241,10,13,2287.15,0,Champions
16242,8,7,3221.08,3,Loyal Customers
16243,34,2,227.4,4,Lost Customers
16244,212,2,1475.05,1,Potential Loyalists
16245,24,3,1217.76,3,Loyal Customers
16247,170,1,56.28,4,Lost Customers
16248,62,1,152.94,4,Lost Customers
16249,53,5,1103.39,3,Loyal Customers
16250,261,2,373.54,2,At-Risk Spenders
16253,67,2,2191.18,1,Potential Loyalists
16255,17,8,2180.61,3,Loyal Customers
16256,267,1,169.95000000000002,2,At-Risk Spenders
16258,45,5,3245.31,3,Loyal Customers
16260,51,1,427.45000000000005,1,Potential Loyalists
16261,17,4,597.09,1,Potential Loyalists
16265,9,9,4018.51,0,Champions
16266,74,7,607.99,3,Loyal Customers
16268,71,2,495.2,1,Potential Loyalists
16270,353,1,685.99,2,At-Risk Spenders
16271,16,4,1221.8500000000001,3,Loyal Customers
16272,117,1,411.7,1,Potential Loyalists
16274,373,1,195.45,2,At-Risk Spenders
16275,197,1,322.12,2,At-Risk Spenders
16276,177,1,177.0,2,At-Risk Spenders
16278,100,1,211.03,4,Lost Customers
16279,21,3,1393.0,3,Loyal Customers
16281,72,1,121.5,4,Lost Customers
16282,340,1,129.75,2,At-Risk Spenders
16283,6,5,1322.11,3,Loyal Customers
16284,31,2,759.84,1,Potential Loyalists
16287,170,1,125.22000000000001,2,At-Risk Spenders
16292,122,1,282.35,4,Lost Customers
16293,22,10,1877.74,3,Loyal Customers
16295,10,4,967.26,3,Loyal Customers
16297,269,1,277.34000000000003,2,At-Risk Spenders
16298,23,3,385.2,1,Potential Loyalists
16302,127,1,233.22,4,Lost Customers
16303,26,3,3904.43,3,Loyal Customers
16305,139,1,361.21999999999997,4,Lost Customers
16306,214,6,585.17,1,Potential Loyalists
16309,106,2,666.77,1,Potential Loyalists
16311,18,2,568.89,1,Potential Loyalists
16313,3,2,203.57,4,Lost Customers
16315,331,1,155.52,2,At-Risk Spenders
16316,64,7,1803.72,3,Loyal Customers
16317,120,3,1055.63,1,Potential Loyalists
16318,35,1,304.75,4,Lost Customers
16319,218,1,404.40000000000003,2,At-Risk Spenders
16320,172,2,922.64,1,Potential Loyalists
16321,72,5,346.8,1,Potential Loyalists
16322,1,2,306.85,1,Potential Loyalists
16324,128,3,369.89,1,Potential Loyalists
16325,47,3,560.74,1,Potential Loyalists
16326,6,14,1310.02,0,Champions
16327,14,6,3170.06,3,Loyal Customers
16330,18,3,122.66,4,Lost Customers
16332,28,7,1231.9,3,Loyal Customers
16337,37,1,133.15,4,Lost Customers
16338,157,1,199.85,4,Lost Customers
16339,284,1,30.45,2,At-Risk Spenders
16340,107,1,465.44,1,Potential Loyalists
16341,25,4,1040.37,3,Loyal Customers
16342,75,4,193.96,1,Potential Loyalists
16343,16,2,278.83,1,Potential Loyalists
16344,158,1,101.10000000000001,4,Lost Customers
16345,44,1,421.76,1,Potential Loyalists
16347,11,2,620.58,1,Potential Loyalists
16348,32,7,1128.05,3,Loyal Customers
16349,291,1,12.65,2,At-Risk Spenders
16350,21,4,932.7,3,Loyal Customers
16351,333,1,153.9,2,At-Risk Spenders
16352,18,2,494.44,1,Potential Loyalists
16353,18,16,2745.05,0,Champions
16354,63,2,361.40000000000003,1,Potential Loyalists
16356,198,3,211.77,2,At-Risk Spenders
16357,33,3,538.6800000000001,1,Potential Loyalists
16358,1,4,2027.5,3,Loyal Customers
16359,7,8,429.36,3,Loyal Customers
16360,5,6,2929.14,3,Loyal Customers
16361,10,4,711.36,3,Loyal Customers
16362,32,5,659.3000000000001,3,Loyal Customers
16363,53,1,75.36,4,Lost Customers
16364,12,2,467.64,1,Potential Loyalists
16365,18,7,547.61,3,Loyal Customers
16366,19,1,281.90000000000003,4,Lost Customers
16367,37,2,696.76,1,Potential Loyalists
16368,2,2,421.07,1,Potential Loyalists
16369,18,3,1309.04,3,Loyal Customers
16370,82,4,977.21,3,Loyal Customers
16372,33,2,271.48,1,Potential Loyalists
16374,66,2,396.28000000000003,1,Potential Loyalists
16376,9,2,721.59,1,Potential Loyalists
16378,247,3,362.95,2,At-Risk Spenders
16379,4,4,2006.68,3,Loyal Customers
16380,61,1,142.79,4,Lost Customers
16383,75,2,515.89,1,Potential Loyalists
16384,90,2,502.2,1,Potential Loyalists
16385,60,3,478.01,1,Potential Loyalists
16386,29,2,273.07,1,Potential Loyalists
16387,323,1,94.36,2,At-Risk Spenders
16389,53,4,807.51,3,Loyal Customers
16392,270,1,210.24,2,At-Risk Spenders
16393,2,13,3025.84,0,Champions
16394,57,5,786.44,3,Loyal Customers
16395,61,5,1270.64,3,Loyal Customers
16398,154,2,972.95,1,Potential Loyalists
16399,19,2,326.0,1,Potential Loyalists
16400,95,1,271.08,4,Lost Customers
16401,1,12,2683.04,0,Champions
16402,265,2,208.6,2,At-Risk Spenders
16403,312,1,177.5,2,At-Risk Spenders
16404,70,1,296.45,4,Lost Customers
16405,302,2,74.85,2,At-Risk Spenders
16406,19,1,146.4,4,Lost Customers
16407,13,9,1638.98,3,Loyal Customers
16409,36,5,1737.14,3,Loyal Customers
16411,19,2,203.75,4,Lost Customers
16412,54,1,135.99,4,Lost Customers
16413,57,1,247.25,4,Lost Customers
16414,22,2,31.6,4,Lost Customers
16415,44,1,181.62,4,Lost Customers
16416,27,3,752.3,1,Potential Loyalists
16418,45,3,490.12,1,Potential Loyalists
16419,113,6,522.09,3,Loyal Customers
16422,17,37,3487.44,0,Champions
16423,25,1,268.78,4,Lost Customers
16424,191,1,70.56,2,At-Risk Spenders
16425,302,1,157.4,2,At-Risk Spenders
16426,2,10,1640.4,3,Loyal Customers
16427,263,2,166.06,2,At-Risk Spenders
16429,106,1,4.95,4,Lost Customers
16430,57,1,200.05,4,Lost Customers
16431,213,3,547.68,2,At-Risk Spenders
16432,64,1,111.0,4,Lost Customers
16433,28,1,120.66,4,Lost Customers
16434,29,7,1192.4,3,Loyal Customers
16438,6,5,748.6,3,Loyal Customers
16440,8,5,3503.27,3,Loyal Customers
16441,67,2,358.75,1,Potential Loyalists
16442,2,3,495.2,1,Potential Loyalists
16444,46,4,552.17,1,Potential Loyalists
16445,34,1,208.06,4,Lost Customers
16446,206,1,2.9,2,At-Risk Spenders
16447,136,1,116.56,4,Lost Customers
16448,198,1,157.49,2,At-Risk Spenders
16449,198,2,606.54,2,At-Risk Spenders
16450,150,1,311.92,4,Lost Customers
16451,88,1,266.97,4,Lost Customers
16454,45,2,6.9,4,Lost Customers
16455,64,7,1841.18,3,Loyal Customers
16456,99,5,1407.13,3,Loyal Customers
16457,218,1,161.56,2,At-Risk Spenders
16458,3,18,3469.3,0,Champions
16460,28,3,726.0,1,Potential Loyalists
16461,178,1,76.67,2,At-Risk Spenders
16463,21,4,1295.48,3,Loyal Customers
16464,20,3,1087.25,1,Potential Loyalists
16466,34,7,1368.42,3,Loyal Customers
16469,24,4,523.17,1,Potential Loyalists
16470,52,4,664.9,1,Potential Loyalists
16471,275,1,223.95000000000002,2,At-Risk Spenders
16473,165,3,289.16,1,Potential Loyalists
16474,7,6,1681.25,3,Loyal Customers
16475,144,3,417.7,1,Potential Loyalists
16477,64,7,2450.7200000000003,3,Loyal Customers
16478,25,2,251.26000000000002,1,Potential Loyalists
16479,10,2,255.63,1,Potential Loyalists
16480,76,1,416.57,1,Potential Loyalists
16482,16,1,167.34,4,Lost Customers
16483,192,1,95.7,2,At-Risk Spenders
16484,174,2,376.8,2,At-Risk Spenders
16485,77,1,279.35,4,Lost Customers
16488,33,3,290.3,1,Potential Loyalists
16491,47,1,617.84,1,Potential Loyalists
16493,80,4,1002.6,3,Loyal Customers
16494,297,1,723.93,2,At-Risk Spenders
16495,3,2,420.61,1,Potential Loyalists
16496,9,3,1259.63,3,Loyal Customers
16497,50,6,2296.79,3,Loyal Customers
16498,161,2,93.02,4,Lost Customers
16499,360,2,294.55,2,At-Risk Spenders
16500,5,5,235.86,1,Potential Loyalists
16503,107,4,1124.28,3,Loyal Customers
16504,25,1,451.84,1,Potential Loyalists
16506,20,2,90.30000000000001,4,Lost Customers
16509,297,1,169.50000000000003,2,At-Risk Spenders
16510,372,1,178.54999999999998,2,At-Risk Spenders
16511,22,3,667.33,1,Potential Loyalists
16513,5,4,874.59,3,Loyal Customers
16515,52,5,1367.54,3,Loyal Customers
16516,30,1,101.69999999999999,4,Lost Customers
16517,277,1,154.75,2,At-Risk Spenders
16518,61,2,376.07,1,Potential Loyalists
16519,25,2,74.38,4,Lost Customers
16520,186,3,912.72,1,Potential Loyalists
16523,2,19,4755.91,0,Champions
16525,2,26,4041.79,0,Champions
16526,172,1,237.66,2,At-Risk Spenders
16527,81,1,219.81,4,Lost Customers
16528,4,1,175.02,4,Lost Customers
16529,190,1,391.65000000000003,2,At-Risk Spenders
16531,22,7,1050.32,3,Loyal Customers
16533,19,3,896.97,1,Potential Loyalists
16535,5,1,384.63,1,Potential Loyalists
16536,110,1,356.17,4,Lost Customers
16539,3,4,1372.91,3,Loyal Customers
16542,54,1,119.62,4,Lost Customers
16545,165,1,101.7,4,Lost Customers
16546,291,2,564.95,2,At-Risk Spenders
16549,10,10,3659.3,0,Champions
16550,109,5,1934.1000000000001,3,Loyal Customers
16551,96,3,426.38,1,Potential Loyalists
16552,243,2,189.19000000000003,2,At-Risk Spenders
16553,205,6,977.24,3,Loyal Customers
16554,42,3,742.8,1,Potential Loyalists
16555,35,2,269.39,1,Potential Loyalists
16556,67,7,2316.6,3,Loyal Customers
16557,24,2,174.1,4,Lost Customers
16558,1,20,6452.22,0,Champions
16560,27,2,652.66,1,Potential Loyalists
16561,6,2,494.12,1,Potential Loyalists
16563,54,1,324.5,4,Lost Customers
16565,364,1,35.7,2,At-Risk Spenders
16566,15,5,287.28000000000003,1,Potential Loyalists
16567,194,2,561.4,2,At-Risk Spenders
16569,3,1,76.5,4,Lost Customers
16570,15,9,2176.71,3,Loyal Customers
16571,27,3,1249.37,3,Loyal Customers
16572,127,3,855.55,1,Potential Loyalists
16573,85,2,525.96,1,Potential Loyalists
16574,71,1,409.14,1,Potential Loyalists
16581,183,1,105.84,2,At-Risk Spenders
16582,113,1,50.099999999999994,4,Lost Customers
16583,374,1,233.45,2,At-Risk Spenders
16584,80,2,675.38,1,Potential Loyalists
16586,249,1,361.95,2,At-Risk Spenders
16587,232,1,127.85000000000001,2,At-Risk Spenders
16589,71,3,459.24,1,Potential Loyalists
16591,69,1,213.5,4,Lost Customers
16592,4,16,3584.33,0,Champions
16593,51,2,104.47999999999999,4,Lost Customers
16594,75,1,123.44,4,Lost Customers
16595,61,1,341.96,4,Lost Customers
16596,16,2,193.85000000000002,4,Lost Customers
16597,4,1,44.24,4,Lost Customers
16598,286,1,145.04999999999998,2,At-Risk Spenders
16600,4,6,658.1,3,Loyal Customers
16601,41,1,160.91,4,Lost Customers
16602,36,1,497.21,1,Potential Loyalists
16603,75,2,465.97,1,Potential Loyalists
16607,18,12,2374.72,0,Champions
16609,15,7,4808.900000000001,3,Loyal Customers
16610,219,1,75.66,2,At-Risk Spenders
16611,186,1,129.49,2,At-Risk Spenders
16612,33,4,1036.76,3,Loyal Customers
16613,70,1,586.79,1,Potential Loyalists
16614,183,1,305.79,2,At-Risk Spenders
16616,15,2,420.52,1,Potential Loyalists
16617,236,1,79.1,2,At-Risk Spenders
16618,31,4,1561.08,3,Loyal Customers
16619,264,1,226.21,2,At-Risk Spenders
16620,4,2,144.96,4,Lost Customers
16621,52,4,282.71000000000004,1,Potential Loyalists
16623,246,1,129.45,2,At-Risk Spenders
16624,81,2,439.49,1,Potential Loyalists
16625,275,1,300.68,2,At-Risk Spenders
16626,1,16,2337.14,0,Champions
16627,79,1,162.38,4,Lost Customers
16628,30,5,1963.05,3,Loyal Customers
16629,74,2,328.95,1,Potential Loyalists
16633,17,6,2259.55,3,Loyal Customers
16634,223,2,172.5,2,At-Risk Spenders
16637,32,4,921.76,3,Loyal Customers
16638,23,10,1125.55,3,Loyal Customers
16639,31,3,974.01,1,Potential Loyalists
16641,106,1,123.38,4,Lost Customers
16642,5,2,428.73,1,Potential Loyalists
16643,246,1,401.31,2,At-Risk Spenders
16644,178,2,813.88,1,Potential Loyalists
16647,170,2,142.42000000000002,2,At-Risk Spenders
16648,43,1,267.26,4,Lost Customers
16650,72,1,430.38,1,Potential Loyalists
16652,59,5,2879.15,3,Loyal Customers
16653,16,2,1043.31,1,Potential Loyalists
16654,141,4,381.87,1,Potential Loyalists
16655,18,6,2721.36,3,Loyal Customers
16656,22,12,1325.28,0,Champions
16657,10,4,756.46,3,Loyal Customers
16658,368,1,91.44,2,At-Risk Spenders
16659,189,1,20.4,2,At-Risk Spenders
16660,16,2,205.97,4,Lost Customers
16665,362,1,39.25,2,At-Risk Spenders
16666,19,1,118.98,4,Lost Customers
16667,68,2,469.98,1,Potential Loyalists
16668,15,6,286.56,3,Loyal Customers
16669,24,3,1106.18,1,Potential Loyalists
16670,17,11,3472.7200000000003,0,Champions
16671,36,1,81.75,4,Lost Customers
16672,2,17,4005.3,0,Champions
16674,55,2,293.84,1,Potential Loyalists
16676,34,4,1062.78,3,Loyal Customers
16678,3,12,2564.91,0,Champions
16679,366,1,117.0,2,At-Risk Spenders
16680,43,1,149.7,4,Lost Customers
16681,78,5,939.64,3,Loyal Customers
16682,5,5,363.42,1,Potential Loyalists
16684,4,8,1357.74,3,Loyal Customers
16685,61,1,227.82,4,Lost Customers
16686,47,7,2273.28,3,Loyal Customers
16688,1,4,1000.88,3,Loyal Customers
16689,76,2,293.52,1,Potential Loyalists
16690,72,2,156.43,4,Lost Customers
16693,69,2,361.86,1,Potential Loyalists
16696,135,4,462.3,1,Potential Loyalists
16697,241,1,50.85,2,At-Risk Spenders
16700,9,13,4800.46,0,Champions
16701,9,12,2023.07,0,Champions
16705,1,20,6634.37,0,Champions
16706,37,3,398.1,1,Potential Loyalists
16708,46,1,571.03,1,Potential Loyalists
16709,85,5,1667.8300000000002,3,Loyal Customers
16710,19,10,2122.44,0,Champions
16711,3,3,273.03000000000003,1,Potential Loyalists
16712,18,10,2523.48,0,Champions
16713,19,15,4707.88,0,Champions
16714,317,1,806.41,2,At-Risk Spenders
16715,78,1,99.39999999999999,4,Lost Customers
16716,267,1,166.8,2,At-Risk Spenders
16717,24,6,3239.63,3,Loyal Customers
16718,369,1,482.93,2,At-Risk Spenders
16719,15,7,1263.97,3,Loyal Customers
16720,26,1,114.28,4,Lost Customers
16721,262,1,292.47,2,At-Risk Spenders
16722,17,13,3271.29,0,Champions
16723,108,1,246.99,4,Lost Customers
16725,302,7,579.9300000000001,2,At-Risk Spenders
16726,26,5,1132.15,3,Loyal Customers
16727,364,1,256.32,2,At-Risk Spenders
16728,46,4,838.78,3,Loyal Customers
16729,38,21,6351.84,0,Champions
16730,52,3,627.87,1,Potential Loyalists
16732,32,1,540.33,1,Potential Loyalists
16734,52,3,462.16,1,Potential Loyalists
16735,79,5,1949.05,3,Loyal Customers
16738,298,1,3.75,2,At-Risk Spenders
16739,177,1,238.75,2,At-Risk Spenders
16743,29,7,2072.65,3,Loyal Customers
16744,11,7,1034.02,3,Loyal Customers
16745,87,17,4417.53,0,Champions
16746,5,18,5265.54,0,Champions
16747,38,2,590.73,1,Potential Loyalists
16748,18,5,1515.9,3,Loyal Customers
16750,45,5,414.13,1,Potential Loyalists
16751,31,1,216.01999999999998,4,Lost Customers
16752,373,1,77.7,2,At-Risk Spenders
16753,58,1,198.92000000000002,4,Lost Customers
16755,114,3,1156.54,1,Potential Loyalists
16756,215,1,213.9,2,At-Risk Spenders
16757,319,1,106.83000000000001,2,At-Risk Spenders
16758,65,1,207.86,4,Lost Customers
16759,8,3,643.1,1,Potential Loyalists
16761,97,1,195.9,4,Lost Customers
16762,20,3,1110.3400000000001,1,Potential Loyalists
16763,199,1,287.45,2,At-Risk Spenders
16764,4,13,2538.85,0,Champions
16766,273,2,989.0,2,At-Risk Spenders
16767,31,10,3910.87,0,Champions
16768,48,3,223.69,1,Potential Loyalists
16769,260,1,206.19,2,At-Risk Spenders
16770,58,5,683.0500000000001,3,Loyal Customers
16771,33,5,1819.19,3,Loyal Customers
16773,57,1,106.89,4,Lost Customers
16774,68,4,590.12,1,Potential Loyalists
16775,10,11,1271.1100000000001,3,Loyal Customers
16776,60,1,356.59000000000003,4,Lost Customers
16777,80,2,134.32,4,Lost Customers
16778,74,2,228.94,4,Lost Customers
16779,2,22,7656.4800000000005,0,Champions
16780,100,2,386.79,1,Potential Loyalists
16781,372,1,216.8,2,At-Risk Spenders
16782,10,13,1786.3500000000001,0,Champions
16784,20,1,107.6,4,Lost Customers
16788,123,2,575.94,1,Potential Loyalists
16789,8,1,80.8,4,Lost Customers
16790,4,6,1485.38,3,Loyal Customers
16791,29,7,1414.38,3,Loyal Customers
16792,282,1,87.68,2,At-Risk Spenders
16793,57,1,226.84,4,Lost Customers
16794,1,10,1116.84,3,Loyal Customers
16795,365,1,392.18,2,At-Risk Spenders
16796,89,1,305.62,4,Lost Customers
